split,image_file,mask_file,image_path,mask_path,image_size_bytes,mask_size_bytes,width,height,channels,format
train,image_567.png,mask_567.png,data/dataset/train/images\image_567.png,data/dataset/train/masks\mask_567.png,27781,592,128,128,4,PNG
train,image_568.png,mask_568.png,data/dataset/train/images\image_568.png,data/dataset/train/masks\mask_568.png,31143,530,128,128,4,PNG
train,image_57.png,mask_57.png,data/dataset/train/images\image_57.png,data/dataset/train/masks\mask_57.png,26043,784,128,128,4,PNG
train,image_570.png,mask_570.png,data/dataset/train/images\image_570.png,data/dataset/train/masks\mask_570.png,31098,532,128,128,4,PNG
train,image_572.png,mask_572.png,data/dataset/train/images\image_572.png,data/dataset/train/masks\mask_572.png,28699,520,128,128,4,PNG
train,image_573.png,mask_573.png,data/dataset/train/images\image_573.png,data/dataset/train/masks\mask_573.png,29467,713,128,128,4,PNG
train,image_58.png,mask_58.png,data/dataset/train/images\image_58.png,data/dataset/train/masks\mask_58.png,26902,696,128,128,4,PNG
train,image_584.png,mask_584.png,data/dataset/train/images\image_584.png,data/dataset/train/masks\mask_584.png,24300,738,128,128,4,PNG
train,image_585.png,mask_585.png,data/dataset/train/images\image_585.png,data/dataset/train/masks\mask_585.png,24878,520,128,128,4,PNG
train,image_587.png,mask_587.png,data/dataset/train/images\image_587.png,data/dataset/train/masks\mask_587.png,29039,667,128,128,4,PNG
train,image_589.png,mask_589.png,data/dataset/train/images\image_589.png,data/dataset/train/masks\mask_589.png,23029,1029,128,128,4,PNG
train,image_59.png,mask_59.png,data/dataset/train/images\image_59.png,data/dataset/train/masks\mask_59.png,27957,710,128,128,4,PNG
train,image_590.png,mask_590.png,data/dataset/train/images\image_590.png,data/dataset/train/masks\mask_590.png,25678,538,128,128,4,PNG
train,image_591.png,mask_591.png,data/dataset/train/images\image_591.png,data/dataset/train/masks\mask_591.png,26276,536,128,128,4,PNG
train,image_595.png,mask_595.png,data/dataset/train/images\image_595.png,data/dataset/train/masks\mask_595.png,27170,905,128,128,4,PNG
train,image_597.png,mask_597.png,data/dataset/train/images\image_597.png,data/dataset/train/masks\mask_597.png,28892,893,128,128,4,PNG
train,image_598.png,mask_598.png,data/dataset/train/images\image_598.png,data/dataset/train/masks\mask_598.png,29570,1097,128,128,4,PNG
train,image_599.png,mask_599.png,data/dataset/train/images\image_599.png,data/dataset/train/masks\mask_599.png,32032,1294,128,128,4,PNG
train,image_6.png,mask_6.png,data/dataset/train/images\image_6.png,data/dataset/train/masks\mask_6.png,30735,895,128,128,4,PNG
train,image_60.png,mask_60.png,data/dataset/train/images\image_60.png,data/dataset/train/masks\mask_60.png,24581,642,128,128,4,PNG
train,image_600.png,mask_600.png,data/dataset/train/images\image_600.png,data/dataset/train/masks\mask_600.png,29570,1065,128,128,4,PNG
train,image_602.png,mask_602.png,data/dataset/train/images\image_602.png,data/dataset/train/masks\mask_602.png,30568,785,128,128,4,PNG
train,image_603.png,mask_603.png,data/dataset/train/images\image_603.png,data/dataset/train/masks\mask_603.png,30562,1186,128,128,4,PNG
train,image_605.png,mask_605.png,data/dataset/train/images\image_605.png,data/dataset/train/masks\mask_605.png,27366,533,128,128,4,PNG
train,image_606.png,mask_606.png,data/dataset/train/images\image_606.png,data/dataset/train/masks\mask_606.png,31852,565,128,128,4,PNG
train,image_61.png,mask_61.png,data/dataset/train/images\image_61.png,data/dataset/train/masks\mask_61.png,26826,752,128,128,4,PNG
train,image_610.png,mask_610.png,data/dataset/train/images\image_610.png,data/dataset/train/masks\mask_610.png,24786,539,128,128,4,PNG
train,image_611.png,mask_611.png,data/dataset/train/images\image_611.png,data/dataset/train/masks\mask_611.png,27673,555,128,128,4,PNG
train,image_615.png,mask_615.png,data/dataset/train/images\image_615.png,data/dataset/train/masks\mask_615.png,26406,529,128,128,4,PNG
train,image_62.png,mask_62.png,data/dataset/train/images\image_62.png,data/dataset/train/masks\mask_62.png,29205,624,128,128,4,PNG
train,image_628.png,mask_628.png,data/dataset/train/images\image_628.png,data/dataset/train/masks\mask_628.png,23896,526,128,128,4,PNG
train,image_629.png,mask_629.png,data/dataset/train/images\image_629.png,data/dataset/train/masks\mask_629.png,27454,544,128,128,4,PNG
train,image_63.png,mask_63.png,data/dataset/train/images\image_63.png,data/dataset/train/masks\mask_63.png,27519,632,128,128,4,PNG
train,image_631.png,mask_631.png,data/dataset/train/images\image_631.png,data/dataset/train/masks\mask_631.png,27268,691,128,128,4,PNG
train,image_632.png,mask_632.png,data/dataset/train/images\image_632.png,data/dataset/train/masks\mask_632.png,29520,1108,128,128,4,PNG
train,image_633.png,mask_633.png,data/dataset/train/images\image_633.png,data/dataset/train/masks\mask_633.png,25218,1034,128,128,4,PNG
train,image_634.png,mask_634.png,data/dataset/train/images\image_634.png,data/dataset/train/masks\mask_634.png,31382,703,128,128,4,PNG
train,image_638.png,mask_638.png,data/dataset/train/images\image_638.png,data/dataset/train/masks\mask_638.png,28257,1006,128,128,4,PNG
train,image_639.png,mask_639.png,data/dataset/train/images\image_639.png,data/dataset/train/masks\mask_639.png,25134,806,128,128,4,PNG
train,image_64.png,mask_64.png,data/dataset/train/images\image_64.png,data/dataset/train/masks\mask_64.png,25928,574,128,128,4,PNG
train,image_640.png,mask_640.png,data/dataset/train/images\image_640.png,data/dataset/train/masks\mask_640.png,25361,860,128,128,4,PNG
train,image_641.png,mask_641.png,data/dataset/train/images\image_641.png,data/dataset/train/masks\mask_641.png,31637,1341,128,128,4,PNG
train,image_642.png,mask_642.png,data/dataset/train/images\image_642.png,data/dataset/train/masks\mask_642.png,29429,1074,128,128,4,PNG
train,image_643.png,mask_643.png,data/dataset/train/images\image_643.png,data/dataset/train/masks\mask_643.png,30569,1080,128,128,4,PNG
train,image_644.png,mask_644.png,data/dataset/train/images\image_644.png,data/dataset/train/masks\mask_644.png,27953,978,128,128,4,PNG
train,image_645.png,mask_645.png,data/dataset/train/images\image_645.png,data/dataset/train/masks\mask_645.png,31828,600,128,128,4,PNG
train,image_646.png,mask_646.png,data/dataset/train/images\image_646.png,data/dataset/train/masks\mask_646.png,28733,680,128,128,4,PNG
train,image_647.png,mask_647.png,data/dataset/train/images\image_647.png,data/dataset/train/masks\mask_647.png,29291,840,128,128,4,PNG
train,image_648.png,mask_648.png,data/dataset/train/images\image_648.png,data/dataset/train/masks\mask_648.png,27543,739,128,128,4,PNG
train,image_650.png,mask_650.png,data/dataset/train/images\image_650.png,data/dataset/train/masks\mask_650.png,28938,589,128,128,4,PNG
train,image_653.png,mask_653.png,data/dataset/train/images\image_653.png,data/dataset/train/masks\mask_653.png,26107,558,128,128,4,PNG
train,image_655.png,mask_655.png,data/dataset/train/images\image_655.png,data/dataset/train/masks\mask_655.png,27534,649,128,128,4,PNG
train,image_657.png,mask_657.png,data/dataset/train/images\image_657.png,data/dataset/train/masks\mask_657.png,28412,523,128,128,4,PNG
train,image_658.png,mask_658.png,data/dataset/train/images\image_658.png,data/dataset/train/masks\mask_658.png,28109,614,128,128,4,PNG
train,image_659.png,mask_659.png,data/dataset/train/images\image_659.png,data/dataset/train/masks\mask_659.png,28886,609,128,128,4,PNG
train,image_668.png,mask_668.png,data/dataset/train/images\image_668.png,data/dataset/train/masks\mask_668.png,32256,611,128,128,4,PNG
train,image_67.png,mask_67.png,data/dataset/train/images\image_67.png,data/dataset/train/masks\mask_67.png,30396,728,128,128,4,PNG
train,image_672.png,mask_672.png,data/dataset/train/images\image_672.png,data/dataset/train/masks\mask_672.png,26428,578,128,128,4,PNG
train,image_676.png,mask_676.png,data/dataset/train/images\image_676.png,data/dataset/train/masks\mask_676.png,27869,897,128,128,4,PNG
train,image_677.png,mask_677.png,data/dataset/train/images\image_677.png,data/dataset/train/masks\mask_677.png,29179,723,128,128,4,PNG
train,image_678.png,mask_678.png,data/dataset/train/images\image_678.png,data/dataset/train/masks\mask_678.png,21505,973,128,128,4,PNG
train,image_680.png,mask_680.png,data/dataset/train/images\image_680.png,data/dataset/train/masks\mask_680.png,22270,844,128,128,4,PNG
train,image_681.png,mask_681.png,data/dataset/train/images\image_681.png,data/dataset/train/masks\mask_681.png,26192,734,128,128,4,PNG
train,image_682.png,mask_682.png,data/dataset/train/images\image_682.png,data/dataset/train/masks\mask_682.png,29486,984,128,128,4,PNG
train,image_684.png,mask_684.png,data/dataset/train/images\image_684.png,data/dataset/train/masks\mask_684.png,25254,640,128,128,4,PNG
train,image_685.png,mask_685.png,data/dataset/train/images\image_685.png,data/dataset/train/masks\mask_685.png,25541,559,128,128,4,PNG
train,image_687.png,mask_687.png,data/dataset/train/images\image_687.png,data/dataset/train/masks\mask_687.png,30695,1184,128,128,4,PNG
train,image_689.png,mask_689.png,data/dataset/train/images\image_689.png,data/dataset/train/masks\mask_689.png,29451,1092,128,128,4,PNG
train,image_690.png,mask_690.png,data/dataset/train/images\image_690.png,data/dataset/train/masks\mask_690.png,28241,695,128,128,4,PNG
train,image_691.png,mask_691.png,data/dataset/train/images\image_691.png,data/dataset/train/masks\mask_691.png,28544,899,128,128,4,PNG
train,image_692.png,mask_692.png,data/dataset/train/images\image_692.png,data/dataset/train/masks\mask_692.png,30752,1144,128,128,4,PNG
train,image_693.png,mask_693.png,data/dataset/train/images\image_693.png,data/dataset/train/masks\mask_693.png,29013,860,128,128,4,PNG
train,image_694.png,mask_694.png,data/dataset/train/images\image_694.png,data/dataset/train/masks\mask_694.png,27940,816,128,128,4,PNG
train,image_695.png,mask_695.png,data/dataset/train/images\image_695.png,data/dataset/train/masks\mask_695.png,30193,623,128,128,4,PNG
train,image_696.png,mask_696.png,data/dataset/train/images\image_696.png,data/dataset/train/masks\mask_696.png,30083,528,128,128,4,PNG
train,image_7.png,mask_7.png,data/dataset/train/images\image_7.png,data/dataset/train/masks\mask_7.png,31027,860,128,128,4,PNG
train,image_70.png,mask_70.png,data/dataset/train/images\image_70.png,data/dataset/train/masks\mask_70.png,28215,654,128,128,4,PNG
train,image_701.png,mask_701.png,data/dataset/train/images\image_701.png,data/dataset/train/masks\mask_701.png,30778,565,128,128,4,PNG
train,image_703.png,mask_703.png,data/dataset/train/images\image_703.png,data/dataset/train/masks\mask_703.png,27376,738,128,128,4,PNG
train,image_704.png,mask_704.png,data/dataset/train/images\image_704.png,data/dataset/train/masks\mask_704.png,29568,603,128,128,4,PNG
train,image_706.png,mask_706.png,data/dataset/train/images\image_706.png,data/dataset/train/masks\mask_706.png,29029,617,128,128,4,PNG
train,image_707.png,mask_707.png,data/dataset/train/images\image_707.png,data/dataset/train/masks\mask_707.png,26462,535,128,128,4,PNG
train,image_712.png,mask_712.png,data/dataset/train/images\image_712.png,data/dataset/train/masks\mask_712.png,30500,542,128,128,4,PNG
train,image_714.png,mask_714.png,data/dataset/train/images\image_714.png,data/dataset/train/masks\mask_714.png,27923,599,128,128,4,PNG
train,image_717.png,mask_717.png,data/dataset/train/images\image_717.png,data/dataset/train/masks\mask_717.png,30178,746,128,128,4,PNG
train,image_72.png,mask_72.png,data/dataset/train/images\image_72.png,data/dataset/train/masks\mask_72.png,26659,561,128,128,4,PNG
train,image_720.png,mask_720.png,data/dataset/train/images\image_720.png,data/dataset/train/masks\mask_720.png,26415,564,128,128,4,PNG
train,image_721.png,mask_721.png,data/dataset/train/images\image_721.png,data/dataset/train/masks\mask_721.png,29182,1017,128,128,4,PNG
train,image_724.png,mask_724.png,data/dataset/train/images\image_724.png,data/dataset/train/masks\mask_724.png,25174,742,128,128,4,PNG
train,image_725.png,mask_725.png,data/dataset/train/images\image_725.png,data/dataset/train/masks\mask_725.png,26965,984,128,128,4,PNG
train,image_726.png,mask_726.png,data/dataset/train/images\image_726.png,data/dataset/train/masks\mask_726.png,29936,1320,128,128,4,PNG
train,image_728.png,mask_728.png,data/dataset/train/images\image_728.png,data/dataset/train/masks\mask_728.png,26416,636,128,128,4,PNG
train,image_729.png,mask_729.png,data/dataset/train/images\image_729.png,data/dataset/train/masks\mask_729.png,27194,981,128,128,4,PNG
train,image_730.png,mask_730.png,data/dataset/train/images\image_730.png,data/dataset/train/masks\mask_730.png,28099,694,128,128,4,PNG
train,image_731.png,mask_731.png,data/dataset/train/images\image_731.png,data/dataset/train/masks\mask_731.png,27516,970,128,128,4,PNG
train,image_732.png,mask_732.png,data/dataset/train/images\image_732.png,data/dataset/train/masks\mask_732.png,27848,1095,128,128,4,PNG
train,image_733.png,mask_733.png,data/dataset/train/images\image_733.png,data/dataset/train/masks\mask_733.png,28350,1103,128,128,4,PNG
train,image_736.png,mask_736.png,data/dataset/train/images\image_736.png,data/dataset/train/masks\mask_736.png,27788,893,128,128,4,PNG
train,image_737.png,mask_737.png,data/dataset/train/images\image_737.png,data/dataset/train/masks\mask_737.png,29312,1135,128,128,4,PNG
train,image_738.png,mask_738.png,data/dataset/train/images\image_738.png,data/dataset/train/masks\mask_738.png,27641,731,128,128,4,PNG
train,image_749.png,mask_749.png,data/dataset/train/images\image_749.png,data/dataset/train/masks\mask_749.png,29175,797,128,128,4,PNG
train,image_752.png,mask_752.png,data/dataset/train/images\image_752.png,data/dataset/train/masks\mask_752.png,26959,681,128,128,4,PNG
train,image_76.png,mask_76.png,data/dataset/train/images\image_76.png,data/dataset/train/masks\mask_76.png,28327,593,128,128,4,PNG
train,image_761.png,mask_761.png,data/dataset/train/images\image_761.png,data/dataset/train/masks\mask_761.png,26178,706,128,128,4,PNG
train,image_762.png,mask_762.png,data/dataset/train/images\image_762.png,data/dataset/train/masks\mask_762.png,25817,534,128,128,4,PNG
train,image_765.png,mask_765.png,data/dataset/train/images\image_765.png,data/dataset/train/masks\mask_765.png,27289,985,128,128,4,PNG
train,image_767.png,mask_767.png,data/dataset/train/images\image_767.png,data/dataset/train/masks\mask_767.png,28796,549,128,128,4,PNG
train,image_768.png,mask_768.png,data/dataset/train/images\image_768.png,data/dataset/train/masks\mask_768.png,28372,746,128,128,4,PNG
train,image_769.png,mask_769.png,data/dataset/train/images\image_769.png,data/dataset/train/masks\mask_769.png,30504,1100,128,128,4,PNG
train,image_77.png,mask_77.png,data/dataset/train/images\image_77.png,data/dataset/train/masks\mask_77.png,30573,660,128,128,4,PNG
train,image_770.png,mask_770.png,data/dataset/train/images\image_770.png,data/dataset/train/masks\mask_770.png,25314,861,128,128,4,PNG
train,image_772.png,mask_772.png,data/dataset/train/images\image_772.png,data/dataset/train/masks\mask_772.png,25240,708,128,128,4,PNG
train,image_773.png,mask_773.png,data/dataset/train/images\image_773.png,data/dataset/train/masks\mask_773.png,25030,606,128,128,4,PNG
train,image_774.png,mask_774.png,data/dataset/train/images\image_774.png,data/dataset/train/masks\mask_774.png,26110,804,128,128,4,PNG
train,image_775.png,mask_775.png,data/dataset/train/images\image_775.png,data/dataset/train/masks\mask_775.png,25203,685,128,128,4,PNG
train,image_776.png,mask_776.png,data/dataset/train/images\image_776.png,data/dataset/train/masks\mask_776.png,32145,1303,128,128,4,PNG
train,image_777.png,mask_777.png,data/dataset/train/images\image_777.png,data/dataset/train/masks\mask_777.png,27235,900,128,128,4,PNG
train,image_778.png,mask_778.png,data/dataset/train/images\image_778.png,data/dataset/train/masks\mask_778.png,27843,553,128,128,4,PNG
train,image_779.png,mask_779.png,data/dataset/train/images\image_779.png,data/dataset/train/masks\mask_779.png,26876,673,128,128,4,PNG
train,image_78.png,mask_78.png,data/dataset/train/images\image_78.png,data/dataset/train/masks\mask_78.png,30693,745,128,128,4,PNG
