acquisition_date,satellite,orbit_direction,relative_orbit,product_type,mode,polarization,footprint_intersects_aoi,source,source_url,product_id,notes
2021-03-31,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20210331T122025_20210331T122052_000098_007980_8064.zip,SEN_IW_SLC__1SDV_20210331T122025_20210331T122052_000098_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2021-03-26,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20210326T001150_20210326T001218_000098_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20210326T001150_20210326T001218_000098_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2021-03-19,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20210319T122025_20210319T122052_000097_007980_8064.zip,SEN_IW_SLC__1SDV_20210319T122025_20210319T122052_000097_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2021-03-14,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20210314T001150_20210314T001218_000097_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20210314T001150_20210314T001218_000097_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2021-03-07,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20210307T122025_20210307T122052_000096_007980_8064.zip,SEN_IW_SLC__1SDV_20210307T122025_20210307T122052_000096_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2021-03-02,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20210302T001150_20210302T001218_000096_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20210302T001150_20210302T001218_000096_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2021-02-23,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20210223T122025_20210223T122052_000095_007980_8064.zip,SEN_IW_SLC__1SDV_20210223T122025_20210223T122052_000095_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2021-02-18,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20210218T001150_20210218T001218_000095_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20210218T001150_20210218T001218_000095_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2021-02-11,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20210211T122025_20210211T122052_000094_007980_8064.zip,SEN_IW_SLC__1SDV_20210211T122025_20210211T122052_000094_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2021-02-06,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20210206T001150_20210206T001218_000094_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20210206T001150_20210206T001218_000094_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2021-01-30,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20210130T122025_20210130T122052_000093_007980_8064.zip,SEN_IW_SLC__1SDV_20210130T122025_20210130T122052_000093_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2021-01-25,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20210125T001150_20210125T001218_000093_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20210125T001150_20210125T001218_000093_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2021-01-18,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20210118T122025_20210118T122052_000092_007980_8064.zip,SEN_IW_SLC__1SDV_20210118T122025_20210118T122052_000092_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2021-01-13,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20210113T001150_20210113T001218_000092_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20210113T001150_20210113T001218_000092_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2021-01-06,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20210106T122025_20210106T122052_000091_007980_8064.zip,SEN_IW_SLC__1SDV_20210106T122025_20210106T122052_000091_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2021-01-01,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20210101T001150_20210101T001218_000091_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20210101T001150_20210101T001218_000091_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2020-12-25,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20201225T122025_20201225T122052_000090_007980_8064.zip,SEN_IW_SLC__1SDV_20201225T122025_20201225T122052_000090_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2020-12-20,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20201220T001150_20201220T001218_000090_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20201220T001150_20201220T001218_000090_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2020-12-13,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20201213T122025_20201213T122052_000089_007980_8064.zip,SEN_IW_SLC__1SDV_20201213T122025_20201213T122052_000089_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2020-12-08,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20201208T001150_20201208T001218_000089_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20201208T001150_20201208T001218_000089_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2020-12-01,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20201201T122025_20201201T122052_000088_007980_8064.zip,SEN_IW_SLC__1SDV_20201201T122025_20201201T122052_000088_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2020-11-26,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20201126T001150_20201126T001218_000088_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20201126T001150_20201126T001218_000088_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2020-11-19,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20201119T122025_20201119T122052_000087_007980_8064.zip,SEN_IW_SLC__1SDV_20201119T122025_20201119T122052_000087_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2020-11-14,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20201114T001150_20201114T001218_000087_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20201114T001150_20201114T001218_000087_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2020-11-07,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20201107T122025_20201107T122052_000086_007980_8064.zip,SEN_IW_SLC__1SDV_20201107T122025_20201107T122052_000086_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2020-11-02,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20201102T001150_20201102T001218_000086_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20201102T001150_20201102T001218_000086_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2020-10-26,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20201026T122025_20201026T122052_000085_007980_8064.zip,SEN_IW_SLC__1SDV_20201026T122025_20201026T122052_000085_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2020-10-21,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20201021T001150_20201021T001218_000085_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20201021T001150_20201021T001218_000085_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2020-10-14,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20201014T122025_20201014T122052_000084_007980_8064.zip,SEN_IW_SLC__1SDV_20201014T122025_20201014T122052_000084_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2020-10-09,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20201009T001150_20201009T001218_000084_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20201009T001150_20201009T001218_000084_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2020-10-02,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20201002T122025_20201002T122052_000083_007980_8064.zip,SEN_IW_SLC__1SDV_20201002T122025_20201002T122052_000083_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2020-09-27,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200927T001150_20200927T001218_000083_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20200927T001150_20200927T001218_000083_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2020-09-20,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200920T122025_20200920T122052_000082_007980_8064.zip,SEN_IW_SLC__1SDV_20200920T122025_20200920T122052_000082_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2020-09-15,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200915T001150_20200915T001218_000082_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20200915T001150_20200915T001218_000082_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2020-09-08,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200908T122025_20200908T122052_000081_007980_8064.zip,SEN_IW_SLC__1SDV_20200908T122025_20200908T122052_000081_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2020-09-03,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200903T001150_20200903T001218_000081_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20200903T001150_20200903T001218_000081_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2020-08-27,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200827T122025_20200827T122052_000080_007980_8064.zip,SEN_IW_SLC__1SDV_20200827T122025_20200827T122052_000080_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2020-08-22,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200822T001150_20200822T001218_000080_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20200822T001150_20200822T001218_000080_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2020-08-15,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200815T122025_20200815T122052_000079_007980_8064.zip,SEN_IW_SLC__1SDV_20200815T122025_20200815T122052_000079_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2020-08-10,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200810T001150_20200810T001218_000079_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20200810T001150_20200810T001218_000079_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2020-08-03,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200803T122025_20200803T122052_000078_007980_8064.zip,SEN_IW_SLC__1SDV_20200803T122025_20200803T122052_000078_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2020-07-29,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200729T001150_20200729T001218_000078_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20200729T001150_20200729T001218_000078_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2020-07-22,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200722T122025_20200722T122052_000077_007980_8064.zip,SEN_IW_SLC__1SDV_20200722T122025_20200722T122052_000077_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2020-07-17,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200717T001150_20200717T001218_000077_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20200717T001150_20200717T001218_000077_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2020-07-10,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200710T122025_20200710T122052_000076_007980_8064.zip,SEN_IW_SLC__1SDV_20200710T122025_20200710T122052_000076_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2020-07-05,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200705T001150_20200705T001218_000076_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20200705T001150_20200705T001218_000076_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2020-06-28,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200628T122025_20200628T122052_000075_007980_8064.zip,SEN_IW_SLC__1SDV_20200628T122025_20200628T122052_000075_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2020-06-23,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200623T001150_20200623T001218_000075_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20200623T001150_20200623T001218_000075_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2020-06-16,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200616T122025_20200616T122052_000074_007980_8064.zip,SEN_IW_SLC__1SDV_20200616T122025_20200616T122052_000074_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2020-06-11,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200611T001150_20200611T001218_000074_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20200611T001150_20200611T001218_000074_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2020-06-04,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200604T122025_20200604T122052_000073_007980_8064.zip,SEN_IW_SLC__1SDV_20200604T122025_20200604T122052_000073_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2020-05-30,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200530T001150_20200530T001218_000073_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20200530T001150_20200530T001218_000073_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2020-05-23,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200523T122025_20200523T122052_000072_007980_8064.zip,SEN_IW_SLC__1SDV_20200523T122025_20200523T122052_000072_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2020-05-18,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200518T001150_20200518T001218_000072_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20200518T001150_20200518T001218_000072_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2020-05-11,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200511T122025_20200511T122052_000071_007980_8064.zip,SEN_IW_SLC__1SDV_20200511T122025_20200511T122052_000071_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2020-05-06,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200506T001150_20200506T001218_000071_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20200506T001150_20200506T001218_000071_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2020-04-29,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200429T122025_20200429T122052_000070_007980_8064.zip,SEN_IW_SLC__1SDV_20200429T122025_20200429T122052_000070_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2020-04-24,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200424T001150_20200424T001218_000070_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20200424T001150_20200424T001218_000070_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2020-04-17,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200417T122025_20200417T122052_000069_007980_8064.zip,SEN_IW_SLC__1SDV_20200417T122025_20200417T122052_000069_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2020-04-12,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200412T001150_20200412T001218_000069_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20200412T001150_20200412T001218_000069_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2020-04-05,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200405T122025_20200405T122052_000068_007980_8064.zip,SEN_IW_SLC__1SDV_20200405T122025_20200405T122052_000068_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2020-03-31,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200331T001150_20200331T001218_000068_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20200331T001150_20200331T001218_000068_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2020-03-24,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200324T122025_20200324T122052_000067_007980_8064.zip,SEN_IW_SLC__1SDV_20200324T122025_20200324T122052_000067_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2020-03-19,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200319T001150_20200319T001218_000067_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20200319T001150_20200319T001218_000067_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
